"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20230115","경강선","부발","1598","1970","20230118"
"20230115","경인선","부천","22154","21824","20230118"
"20230115","경인선","부평","22008","22201","20230118"
"20230115","우이신설선","북한산보국문","3921","3481","20230118"
"20230115","우이신설선","북한산우이","2305","2269","20230118"
"20230115","6호선","불광","3030","2647","20230118"
"20230115","3호선","불광","9209","10191","20230118"
"20230115","7호선","사가정","8611","8542","20230118"
"20230115","4호선","사당","16779","16062","20230118"
"20230115","2호선","사당","23789","26220","20230118"
"20230115","경춘선","사릉","1160","1140","20230118"
"20230115","수인선","사리","2745","2305","20230118"
"20230115","9호선","사평","1713","1793","20230118"
"20230115","안산선","산본","9191","9809","20230118"
"20230115","8호선","산성","2654","2703","20230118"
"20230115","4호선","삼각지","3523","4544","20230118"
"20230115","6호선","삼각지","4140","3406","20230118"
"20230115","경강선","삼동","1069","1015","20230118"
"20230115","2호선","삼성(무역센터)","25861","24622","20230118"
"20230115","9호선2~3단계","삼성중앙","2205","2273","20230118"
"20230115","일산선","삼송","10933","10875","20230118"
"20230115","우이신설선","삼양","1148","1143","20230118"
"20230115","우이신설선","삼양사거리","1456","1454","20230118"
"20230115","9호선2~3단계","삼전","3844","3844","20230118"
"20230115","분당선","상갈","2890","2976","20230118"
"20230115","4호선","상계","10209","9449","20230118"
"20230115","7호선","상도","5704","5548","20230118"
"20230115","안산선","상록수","9152","9129","20230118"
"20230115","중앙선","상봉(시외버스터미널)","3451","3595","20230118"
"20230115","7호선","상봉(시외버스터미널)","10031","9493","20230118"
"20230115","6호선","상수","8243","9456","20230118"
"20230115","2호선","상왕십리","7325","7091","20230118"
"20230115","6호선","상월곡(한국과학기술연구원)","3335","3049","20230118"
"20230115","5호선","상일동","6456","6597","20230118"
"20230115","경춘선","상천","335","271","20230118"
"20230115","6호선","새절(신사)","6421","6288","20230118"
"20230115","9호선","샛강","2091","2009","20230118"
"20230115","신림선","샛강","670","855","20230118"
"20230115","경의선","서강대","1296","1317","20230118"
"20230115","5호선","서대문","5440","5405","20230118"
"20230115","경부선","서동탄","722","695","20230118"
"20230115","경원선","서빙고","1714","1760","20230118"
"20230115","신림선","서울대벤처타운","5227","4941","20230118"
"20230115","2호선","서울대입구(관악구청)","27040","27190","20230118"
"20230115","분당선","서울숲","5957","6419","20230118"
"20230115","경부선","서울역","9470","2473","20230118"
"20230115","1호선","서울역","32461","31903","20230118"
"20230115","공항철도 1호선","서울역","10619","9956","20230118"
"20230115","4호선","서울역","4845","13610","20230118"
"20230115","경의선","서울역","1190","1060","20230118"
"20230115","신림선","서울지방병무청","1607","1777","20230118"
"20230115","신림선","서원","1898","1684","20230118"
"20230115","경부선","서정리","4890","7553","20230118"
"20230115","2호선","서초","13590","12494","20230118"
"20230115","분당선","서현","15937","15708","20230118"
"20230115","6호선","석계","6411","6588","20230118"
"20230115","경원선","석계","4526","4989","20230118"
"20230115","경부선","석수","4702","4427","20230118"
"20230115","9호선2~3단계","석촌","5119","4593","20230118"
"20230115","8호선","석촌","4436","5381","20230118"
"20230115","9호선2~3단계","석촌고분","3531","3409","20230118"
"20230115","2호선","선릉","14781","12458","20230118"
"20230115","분당선","선릉","2964","4632","20230118"
"20230115","과천선","선바위","3865","3391","20230118"
"20230115","9호선","선유도","2846","2861","20230118"
"20230115","분당선","선정릉","2087","2106","20230118"
"20230115","9호선2~3단계","선정릉","3059","3430","20230118"
"20230115","경부선","성균관대","7959","8365","20230118"
"20230115","2호선","성수","18166","19366","20230118"
"20230115","4호선","성신여대입구(돈암)","12926","12323","20230118"
"20230115","우이신설선","성신여대입구(돈암)","2244","2557","20230118"
"20230115","경부선","성환","2325","2699","20230118"
"20230115","경부선","세류","2101","2060","20230118"
"20230115","경부선","세마","1688","1662","20230118"
"20230115","경강선","세종대왕릉","245","252","20230118"
"20230115","수인선","소래포구","3234","3190","20230118"
"20230115","경인선","소사","4738","4712","20230118"
"20230115","경원선","소요산","2159","1962","20230118"
"20230115","우이신설선","솔밭공원","1366","1274","20230118"
"20230115","우이신설선","솔샘","2940","2741","20230118"
"20230115","경인선","송내","12928","12577","20230118"
"20230115","수인선","송도","1435","1307","20230118"
"20230115","5호선","송정","3499","3578","20230118"
"20230115","경부선","송탄","3635","4528","20230118"
"20230115","8호선","송파","4539","4676","20230118"
"20230115","9호선2~3단계","송파나루","3605","3731","20230118"
"20230115","분당선","수내","6278","6108","20230118"
"20230115","7호선","수락산","7332","7142","20230118"
"20230115","안산선","수리산","1981","1805","20230118"
"20230115","경의선","수색","826","883","20230118"
"20230115","분당선","수서","9004","9035","20230118"
"20230115","3호선","수서","11538","11377","20230118"
"20230115","분당선","수원","6039","5082","20230118"
"20230115","경부선","수원","34743","33884","20230118"
"20230115","분당선","수원시청","7953","7912","20230118"
"20230115","4호선","수유(강북구청)","20639","19606","20230118"
"20230115","8호선","수진","3197","2938","20230118"
"20230115","4호선","숙대입구(갈월)","8843","8350","20230118"
"20230115","7호선","숭실대입구(살피재)","5931","6184","20230118"
"20230115","수인선","숭의","1956","1781","20230118"
"20230115","2호선","시청","7626","6449","20230118"
"20230115","1호선","시청","9797","9633","20230118"
"20230115","분당선","신갈","2197","2262","20230118"
"20230115","5호선","신금호","3029","3270","20230118"
"20230115","5호선","신길","2187","2214","20230118"
"20230115","경부선","신길","4631","4100","20230118"
"20230115","안산선","신길온천","1116","1074","20230118"
"20230115","경춘선","신내","875","882","20230118"
"20230115","9호선","신논현","16938","16097","20230118"
"20230115","2호선","신답","759","803","20230118"
"20230115","6호선","신당","5087","5269","20230118"
"20230115","2호선","신당","8205","8899","20230118"
"20230115","2호선","신대방","15298","14909","20230118"
"20230115","7호선","신대방삼거리","7921","7695","20230118"
"20230115","경부선","신도림","1886","2145","20230118"
"20230115","2호선","신도림","30584","30867","20230118"
"20230115","경강선","신둔도예촌","856","896","20230118"
"20230115","신림선","신림","1019","1466","20230118"
"20230115","2호선","신림","36239","35132","20230118"
"20230115","9호선","신목동","1715","1505","20230118"
"20230115","9호선","신반포","2039","1979","20230118"
"20230115","9호선","신방화","3617","3570","20230118"
"20230115","3호선","신사","14489","14363","20230118"
"20230115","1호선","신설동","7283","7051","20230118"
"20230115","2호선","신설동","2624","2770","20230118"
"20230115","우이신설선","신설동","1158","1141","20230118"
"20230115","4호선","신용산","10128","10431","20230118"
"20230115","중앙선","신원","97","115","20230118"
"20230115","경원선","신이문","4651","4218","20230118"
"20230115","5호선","신정(은행정)","6434","5652","20230118"
"20230115","2호선","신정네거리","5335","5480","20230118"
"20230115","장항선","신창(순천향대)","817","862","20230118"
"20230115","경의선","신촌","268","330","20230118"
"20230115","2호선","신촌","24634","23813","20230118"
"20230115","수인선","신포","1095","1061","20230118"
"20230115","7호선","신풍","6209","5798","20230118"
"20230115","8호선","신흥","3081","3241","20230118"
"20230115","4호선","쌍문","16201","14791","20230118"
"20230115","장항선","쌍용(나사렛대)","1232","1286","20230118"
"20230115","장항선","아산","3462","2332","20230118"
"20230115","중앙선","아신","357","312","20230118"
"20230115","5호선","아차산(어린이대공원후문)","9049","8807","20230118"
"20230115","2호선","아현","5453","5413","20230118"
"20230115","3호선","안국","13891","14151","20230118"
"20230115","안산선","안산","10045","9161","20230118"
"20230115","6호선","안암(고대병원앞)","4686","4964","20230118"
"20230115","경부선","안양","13186","12923","20230118"
"20230115","8호선","암사","8943","8483","20230118"
"20230115","3호선","압구정","16427","17032","20230118"
"20230115","분당선","압구정로데오","11833","12746","20230118"
"20230115","5호선","애오개","2876","2897","20230118"
"20230115","경의선","야당","5238","5217","20230118"
"20230115","수인선","야목","177","158","20230118"
"20230115","분당선","야탑","13811","14431","20230118"
"20230115","3호선","약수","6959","6752","20230118"
"20230115","6호선","약수","1818","1755","20230118"
"20230115","중앙선","양수","1421","1288","20230118"
"20230115","중앙선","양원","1384","1336","20230118"
"20230115","3호선","양재(서초구청)","14751","16674","20230118"
"20230115","중앙선","양정","312","253","20230118"
"20230115","경원선","양주","4779","4598","20230118"
"20230115","2호선","양천구청","3391","3511","20230118"
"20230115","9호선","양천향교","4286","4453","20230118"
"20230115","중앙선","양평","2025","1867","20230118"
"20230115","5호선","양평","2843","2871","20230118"
"20230115","7호선","어린이대공원(세종대)","6751","6604","20230118"
"20230115","수인선","어천","679","781","20230118"
"20230115","9호선2~3단계","언주","4185","4202","20230118"
"20230115","5호선","여의나루","5064","6923","20230118"
"20230115","5호선","여의도","9350","9350","20230118"
"20230115","9호선","여의도","10222","8832","20230118"
"20230115","경강선","여주","1866","1799","20230118"
"20230115","경인선","역곡","14116","14134","20230118"
"20230115","2호선","역삼","12398","13373","20230118"
"20230115","6호선","역촌","2035","2257","20230118"
"20230115","수인선","연수","3281","3218","20230118"
"20230115","3호선","연신내","20233","19138","20230118"
"20230115","9호선","염창","8773","8682","20230118"
"20230115","경부선","영등포","35308","34522","20230118"
"20230115","5호선","영등포구청","1460","1381","20230118"
"20230115","2호선","영등포구청","8998","9286","20230118"
"20230115","5호선","영등포시장","6035","6174","20230118"
"20230115","공항철도 1호선","영종","2634","2737","20230118"
